image_id,shape_id,shape_name,a,b,shape_center_x,shape_center_y,alpha,shape_color,image_binary_code,shape_color_word
03870,0,Parallelogram,16,16,54,22,30,"(255, 0, 0)",01111000111100,blue
03871,0,Parallelogram,16,16,54,22,30,"(255, 0, 0)",11111000111100,blue
03872,0,Ellipse,16,16,6,38,30,"(255, 0, 0)",00000100111100,blue
03873,0,Ellipse,16,16,6,38,30,"(255, 0, 0)",10000100111100,blue
03874,0,Parallelogram,16,16,6,38,30,"(255, 0, 0)",01000100111100,blue
03875,0,Parallelogram,16,16,6,38,30,"(255, 0, 0)",11000100111100,blue
03876,0,Ellipse,16,16,22,38,30,"(255, 0, 0)",00100100111100,blue
03877,0,Ellipse,16,16,22,38,30,"(255, 0, 0)",10100100111100,blue
03878,0,Parallelogram,16,16,22,38,30,"(255, 0, 0)",01100100111100,blue
03879,0,Parallelogram,16,16,22,38,30,"(255, 0, 0)",11100100111100,blue
03880,0,Ellipse,16,16,38,38,30,"(255, 0, 0)",00010100111100,blue
03881,0,Ellipse,16,16,38,38,30,"(255, 0, 0)",10010100111100,blue
03882,0,Parallelogram,16,16,38,38,30,"(255, 0, 0)",01010100111100,blue
03883,0,Parallelogram,16,16,38,38,30,"(255, 0, 0)",11010100111100,blue
03884,0,Ellipse,16,16,54,38,30,"(255, 0, 0)",00110100111100,blue
03885,0,Ellipse,16,16,54,38,30,"(255, 0, 0)",10110100111100,blue
03886,0,Parallelogram,16,16,54,38,30,"(255, 0, 0)",01110100111100,blue
03887,0,Parallelogram,16,16,54,38,30,"(255, 0, 0)",11110100111100,blue
03888,0,Ellipse,16,16,6,54,30,"(255, 0, 0)",00001100111100,blue
03889,0,Ellipse,16,16,6,54,30,"(255, 0, 0)",10001100111100,blue
03890,0,Parallelogram,16,16,6,54,30,"(255, 0, 0)",01001100111100,blue
03891,0,Parallelogram,16,16,6,54,30,"(255, 0, 0)",11001100111100,blue
03892,0,Ellipse,16,16,22,54,30,"(255, 0, 0)",00101100111100,blue
03893,0,Ellipse,16,16,22,54,30,"(255, 0, 0)",10101100111100,blue
03894,0,Parallelogram,16,16,22,54,30,"(255, 0, 0)",01101100111100,blue
03895,0,Parallelogram,16,16,22,54,30,"(255, 0, 0)",11101100111100,blue
03896,0,Ellipse,16,16,38,54,30,"(255, 0, 0)",00011100111100,blue
03897,0,Ellipse,16,16,38,54,30,"(255, 0, 0)",10011100111100,blue
03898,0,Parallelogram,16,16,38,54,30,"(255, 0, 0)",01011100111100,blue
03899,0,Parallelogram,16,16,38,54,30,"(255, 0, 0)",11011100111100,blue
03900,0,Ellipse,16,16,54,54,30,"(255, 0, 0)",00111100111100,blue
03901,0,Ellipse,16,16,54,54,30,"(255, 0, 0)",10111100111100,blue
03902,0,Parallelogram,16,16,54,54,30,"(255, 0, 0)",01111100111100,blue
03903,0,Parallelogram,16,16,54,54,30,"(255, 0, 0)",11111100111100,blue
03904,0,Ellipse,16,16,6,6,30,"(0, 255, 0)",00000010111100,green
03905,0,Ellipse,16,16,6,6,30,"(0, 255, 0)",10000010111100,green
03906,0,Parallelogram,16,16,6,6,30,"(0, 255, 0)",01000010111100,green
03907,0,Parallelogram,16,16,6,6,30,"(0, 255, 0)",11000010111100,green
03908,0,Ellipse,16,16,22,6,30,"(0, 255, 0)",00100010111100,green
03909,0,Ellipse,16,16,22,6,30,"(0, 255, 0)",10100010111100,green
03910,0,Parallelogram,16,16,22,6,30,"(0, 255, 0)",01100010111100,green
03911,0,Parallelogram,16,16,22,6,30,"(0, 255, 0)",11100010111100,green
03912,0,Ellipse,16,16,38,6,30,"(0, 255, 0)",00010010111100,green
03913,0,Ellipse,16,16,38,6,30,"(0, 255, 0)",10010010111100,green
03914,0,Parallelogram,16,16,38,6,30,"(0, 255, 0)",01010010111100,green
03915,0,Parallelogram,16,16,38,6,30,"(0, 255, 0)",11010010111100,green
03916,0,Ellipse,16,16,54,6,30,"(0, 255, 0)",00110010111100,green
03917,0,Ellipse,16,16,54,6,30,"(0, 255, 0)",10110010111100,green
03918,0,Parallelogram,16,16,54,6,30,"(0, 255, 0)",01110010111100,green
03919,0,Parallelogram,16,16,54,6,30,"(0, 255, 0)",11110010111100,green
03920,0,Ellipse,16,16,6,22,30,"(0, 255, 0)",00001010111100,green
03921,0,Ellipse,16,16,6,22,30,"(0, 255, 0)",10001010111100,green
03922,0,Parallelogram,16,16,6,22,30,"(0, 255, 0)",01001010111100,green
03923,0,Parallelogram,16,16,6,22,30,"(0, 255, 0)",11001010111100,green
03924,0,Ellipse,16,16,22,22,30,"(0, 255, 0)",00101010111100,green
03925,0,Ellipse,16,16,22,22,30,"(0, 255, 0)",10101010111100,green
03926,0,Parallelogram,16,16,22,22,30,"(0, 255, 0)",01101010111100,green
03927,0,Parallelogram,16,16,22,22,30,"(0, 255, 0)",11101010111100,green
03928,0,Ellipse,16,16,38,22,30,"(0, 255, 0)",00011010111100,green
03929,0,Ellipse,16,16,38,22,30,"(0, 255, 0)",10011010111100,green
03930,0,Parallelogram,16,16,38,22,30,"(0, 255, 0)",01011010111100,green
03931,0,Parallelogram,16,16,38,22,30,"(0, 255, 0)",11011010111100,green
03932,0,Ellipse,16,16,54,22,30,"(0, 255, 0)",00111010111100,green
03933,0,Ellipse,16,16,54,22,30,"(0, 255, 0)",10111010111100,green
03934,0,Parallelogram,16,16,54,22,30,"(0, 255, 0)",01111010111100,green
03935,0,Parallelogram,16,16,54,22,30,"(0, 255, 0)",11111010111100,green
03936,0,Ellipse,16,16,6,38,30,"(0, 255, 0)",00000110111100,green
03937,0,Ellipse,16,16,6,38,30,"(0, 255, 0)",10000110111100,green
03938,0,Parallelogram,16,16,6,38,30,"(0, 255, 0)",01000110111100,green
03939,0,Parallelogram,16,16,6,38,30,"(0, 255, 0)",11000110111100,green
03940,0,Ellipse,16,16,22,38,30,"(0, 255, 0)",00100110111100,green
03941,0,Ellipse,16,16,22,38,30,"(0, 255, 0)",10100110111100,green
03942,0,Parallelogram,16,16,22,38,30,"(0, 255, 0)",01100110111100,green
03943,0,Parallelogram,16,16,22,38,30,"(0, 255, 0)",11100110111100,green
03944,0,Ellipse,16,16,38,38,30,"(0, 255, 0)",00010110111100,green
03945,0,Ellipse,16,16,38,38,30,"(0, 255, 0)",10010110111100,green
03946,0,Parallelogram,16,16,38,38,30,"(0, 255, 0)",01010110111100,green
03947,0,Parallelogram,16,16,38,38,30,"(0, 255, 0)",11010110111100,green
03948,0,Ellipse,16,16,54,38,30,"(0, 255, 0)",00110110111100,green
03949,0,Ellipse,16,16,54,38,30,"(0, 255, 0)",10110110111100,green
03950,0,Parallelogram,16,16,54,38,30,"(0, 255, 0)",01110110111100,green
03951,0,Parallelogram,16,16,54,38,30,"(0, 255, 0)",11110110111100,green
03952,0,Ellipse,16,16,6,54,30,"(0, 255, 0)",00001110111100,green
03953,0,Ellipse,16,16,6,54,30,"(0, 255, 0)",10001110111100,green
03954,0,Parallelogram,16,16,6,54,30,"(0, 255, 0)",01001110111100,green
03955,0,Parallelogram,16,16,6,54,30,"(0, 255, 0)",11001110111100,green
03956,0,Ellipse,16,16,22,54,30,"(0, 255, 0)",00101110111100,green
03957,0,Ellipse,16,16,22,54,30,"(0, 255, 0)",10101110111100,green
03958,0,Parallelogram,16,16,22,54,30,"(0, 255, 0)",01101110111100,green
03959,0,Parallelogram,16,16,22,54,30,"(0, 255, 0)",11101110111100,green
03960,0,Ellipse,16,16,38,54,30,"(0, 255, 0)",00011110111100,green
03961,0,Ellipse,16,16,38,54,30,"(0, 255, 0)",10011110111100,green
03962,0,Parallelogram,16,16,38,54,30,"(0, 255, 0)",01011110111100,green
03963,0,Parallelogram,16,16,38,54,30,"(0, 255, 0)",11011110111100,green
03964,0,Ellipse,16,16,54,54,30,"(0, 255, 0)",00111110111100,green
03965,0,Ellipse,16,16,54,54,30,"(0, 255, 0)",10111110111100,green
03966,0,Parallelogram,16,16,54,54,30,"(0, 255, 0)",01111110111100,green
03967,0,Parallelogram,16,16,54,54,30,"(0, 255, 0)",11111110111100,green
03968,0,Ellipse,16,16,6,6,30,"(0, 0, 255)",00000001111100,red
03969,0,Ellipse,16,16,6,6,30,"(0, 0, 255)",10000001111100,red
03970,0,Parallelogram,16,16,6,6,30,"(0, 0, 255)",01000001111100,red
03971,0,Parallelogram,16,16,6,6,30,"(0, 0, 255)",11000001111100,red
03972,0,Ellipse,16,16,22,6,30,"(0, 0, 255)",00100001111100,red
03973,0,Ellipse,16,16,22,6,30,"(0, 0, 255)",10100001111100,red
03974,0,Parallelogram,16,16,22,6,30,"(0, 0, 255)",01100001111100,red
03975,0,Parallelogram,16,16,22,6,30,"(0, 0, 255)",11100001111100,red
03976,0,Ellipse,16,16,38,6,30,"(0, 0, 255)",00010001111100,red
03977,0,Ellipse,16,16,38,6,30,"(0, 0, 255)",10010001111100,red
03978,0,Parallelogram,16,16,38,6,30,"(0, 0, 255)",01010001111100,red
03979,0,Parallelogram,16,16,38,6,30,"(0, 0, 255)",11010001111100,red
03980,0,Ellipse,16,16,54,6,30,"(0, 0, 255)",00110001111100,red
03981,0,Ellipse,16,16,54,6,30,"(0, 0, 255)",10110001111100,red
03982,0,Parallelogram,16,16,54,6,30,"(0, 0, 255)",01110001111100,red
03983,0,Parallelogram,16,16,54,6,30,"(0, 0, 255)",11110001111100,red
03984,0,Ellipse,16,16,6,22,30,"(0, 0, 255)",00001001111100,red
03985,0,Ellipse,16,16,6,22,30,"(0, 0, 255)",10001001111100,red
03986,0,Parallelogram,16,16,6,22,30,"(0, 0, 255)",01001001111100,red
03987,0,Parallelogram,16,16,6,22,30,"(0, 0, 255)",11001001111100,red
03988,0,Ellipse,16,16,22,22,30,"(0, 0, 255)",00101001111100,red
03989,0,Ellipse,16,16,22,22,30,"(0, 0, 255)",10101001111100,red
03990,0,Parallelogram,16,16,22,22,30,"(0, 0, 255)",01101001111100,red
03991,0,Parallelogram,16,16,22,22,30,"(0, 0, 255)",11101001111100,red
03992,0,Ellipse,16,16,38,22,30,"(0, 0, 255)",00011001111100,red
03993,0,Ellipse,16,16,38,22,30,"(0, 0, 255)",10011001111100,red
03994,0,Parallelogram,16,16,38,22,30,"(0, 0, 255)",01011001111100,red
03995,0,Parallelogram,16,16,38,22,30,"(0, 0, 255)",11011001111100,red
03996,0,Ellipse,16,16,54,22,30,"(0, 0, 255)",00111001111100,red
03997,0,Ellipse,16,16,54,22,30,"(0, 0, 255)",10111001111100,red
03998,0,Parallelogram,16,16,54,22,30,"(0, 0, 255)",01111001111100,red
03999,0,Parallelogram,16,16,54,22,30,"(0, 0, 255)",11111001111100,red
04000,0,Ellipse,16,16,6,38,30,"(0, 0, 255)",00000101111100,red
04001,0,Ellipse,16,16,6,38,30,"(0, 0, 255)",10000101111100,red
04002,0,Parallelogram,16,16,6,38,30,"(0, 0, 255)",01000101111100,red
04003,0,Parallelogram,16,16,6,38,30,"(0, 0, 255)",11000101111100,red
04004,0,Ellipse,16,16,22,38,30,"(0, 0, 255)",00100101111100,red
04005,0,Ellipse,16,16,22,38,30,"(0, 0, 255)",10100101111100,red
04006,0,Parallelogram,16,16,22,38,30,"(0, 0, 255)",01100101111100,red
04007,0,Parallelogram,16,16,22,38,30,"(0, 0, 255)",11100101111100,red
04008,0,Ellipse,16,16,38,38,30,"(0, 0, 255)",00010101111100,red
04009,0,Ellipse,16,16,38,38,30,"(0, 0, 255)",10010101111100,red
04010,0,Parallelogram,16,16,38,38,30,"(0, 0, 255)",01010101111100,red
04011,0,Parallelogram,16,16,38,38,30,"(0, 0, 255)",11010101111100,red
04012,0,Ellipse,16,16,54,38,30,"(0, 0, 255)",00110101111100,red
04013,0,Ellipse,16,16,54,38,30,"(0, 0, 255)",10110101111100,red
04014,0,Parallelogram,16,16,54,38,30,"(0, 0, 255)",01110101111100,red
04015,0,Parallelogram,16,16,54,38,30,"(0, 0, 255)",11110101111100,red
04016,0,Ellipse,16,16,6,54,30,"(0, 0, 255)",00001101111100,red
04017,0,Ellipse,16,16,6,54,30,"(0, 0, 255)",10001101111100,red
04018,0,Parallelogram,16,16,6,54,30,"(0, 0, 255)",01001101111100,red
04019,0,Parallelogram,16,16,6,54,30,"(0, 0, 255)",11001101111100,red
04020,0,Ellipse,16,16,22,54,30,"(0, 0, 255)",00101101111100,red
04021,0,Ellipse,16,16,22,54,30,"(0, 0, 255)",10101101111100,red
04022,0,Parallelogram,16,16,22,54,30,"(0, 0, 255)",01101101111100,red
04023,0,Parallelogram,16,16,22,54,30,"(0, 0, 255)",11101101111100,red
04024,0,Ellipse,16,16,38,54,30,"(0, 0, 255)",00011101111100,red
04025,0,Ellipse,16,16,38,54,30,"(0, 0, 255)",10011101111100,red
04026,0,Parallelogram,16,16,38,54,30,"(0, 0, 255)",01011101111100,red
04027,0,Parallelogram,16,16,38,54,30,"(0, 0, 255)",11011101111100,red
04028,0,Ellipse,16,16,54,54,30,"(0, 0, 255)",00111101111100,red
04029,0,Ellipse,16,16,54,54,30,"(0, 0, 255)",10111101111100,red
04030,0,Parallelogram,16,16,54,54,30,"(0, 0, 255)",01111101111100,red
04031,0,Parallelogram,16,16,54,54,30,"(0, 0, 255)",11111101111100,red
04032,0,Ellipse,16,16,6,6,30,"(255, 255, 255)",00000011111100,white
04033,0,Ellipse,16,16,6,6,30,"(255, 255, 255)",10000011111100,white
04034,0,Parallelogram,16,16,6,6,30,"(255, 255, 255)",01000011111100,white
04035,0,Parallelogram,16,16,6,6,30,"(255, 255, 255)",11000011111100,white
04036,0,Ellipse,16,16,22,6,30,"(255, 255, 255)",00100011111100,white
04037,0,Ellipse,16,16,22,6,30,"(255, 255, 255)",10100011111100,white
04038,0,Parallelogram,16,16,22,6,30,"(255, 255, 255)",01100011111100,white
04039,0,Parallelogram,16,16,22,6,30,"(255, 255, 255)",11100011111100,white
04040,0,Ellipse,16,16,38,6,30,"(255, 255, 255)",00010011111100,white
04041,0,Ellipse,16,16,38,6,30,"(255, 255, 255)",10010011111100,white
04042,0,Parallelogram,16,16,38,6,30,"(255, 255, 255)",01010011111100,white
04043,0,Parallelogram,16,16,38,6,30,"(255, 255, 255)",11010011111100,white
04044,0,Ellipse,16,16,54,6,30,"(255, 255, 255)",00110011111100,white
04045,0,Ellipse,16,16,54,6,30,"(255, 255, 255)",10110011111100,white
04046,0,Parallelogram,16,16,54,6,30,"(255, 255, 255)",01110011111100,white
04047,0,Parallelogram,16,16,54,6,30,"(255, 255, 255)",11110011111100,white
04048,0,Ellipse,16,16,6,22,30,"(255, 255, 255)",00001011111100,white
04049,0,Ellipse,16,16,6,22,30,"(255, 255, 255)",10001011111100,white
04050,0,Parallelogram,16,16,6,22,30,"(255, 255, 255)",01001011111100,white
04051,0,Parallelogram,16,16,6,22,30,"(255, 255, 255)",11001011111100,white
04052,0,Ellipse,16,16,22,22,30,"(255, 255, 255)",00101011111100,white
04053,0,Ellipse,16,16,22,22,30,"(255, 255, 255)",10101011111100,white
04054,0,Parallelogram,16,16,22,22,30,"(255, 255, 255)",01101011111100,white
04055,0,Parallelogram,16,16,22,22,30,"(255, 255, 255)",11101011111100,white
04056,0,Ellipse,16,16,38,22,30,"(255, 255, 255)",00011011111100,white
04057,0,Ellipse,16,16,38,22,30,"(255, 255, 255)",10011011111100,white
04058,0,Parallelogram,16,16,38,22,30,"(255, 255, 255)",01011011111100,white
04059,0,Parallelogram,16,16,38,22,30,"(255, 255, 255)",11011011111100,white
04060,0,Ellipse,16,16,54,22,30,"(255, 255, 255)",00111011111100,white
04061,0,Ellipse,16,16,54,22,30,"(255, 255, 255)",10111011111100,white
04062,0,Parallelogram,16,16,54,22,30,"(255, 255, 255)",01111011111100,white
04063,0,Parallelogram,16,16,54,22,30,"(255, 255, 255)",11111011111100,white
04064,0,Ellipse,16,16,6,38,30,"(255, 255, 255)",00000111111100,white
04065,0,Ellipse,16,16,6,38,30,"(255, 255, 255)",10000111111100,white
04066,0,Parallelogram,16,16,6,38,30,"(255, 255, 255)",01000111111100,white
04067,0,Parallelogram,16,16,6,38,30,"(255, 255, 255)",11000111111100,white
04068,0,Ellipse,16,16,22,38,30,"(255, 255, 255)",00100111111100,white
04069,0,Ellipse,16,16,22,38,30,"(255, 255, 255)",10100111111100,white
04070,0,Parallelogram,16,16,22,38,30,"(255, 255, 255)",01100111111100,white
04071,0,Parallelogram,16,16,22,38,30,"(255, 255, 255)",11100111111100,white
04072,0,Ellipse,16,16,38,38,30,"(255, 255, 255)",00010111111100,white
04073,0,Ellipse,16,16,38,38,30,"(255, 255, 255)",10010111111100,white
04074,0,Parallelogram,16,16,38,38,30,"(255, 255, 255)",01010111111100,white
04075,0,Parallelogram,16,16,38,38,30,"(255, 255, 255)",11010111111100,white
04076,0,Ellipse,16,16,54,38,30,"(255, 255, 255)",00110111111100,white
04077,0,Ellipse,16,16,54,38,30,"(255, 255, 255)",10110111111100,white
04078,0,Parallelogram,16,16,54,38,30,"(255, 255, 255)",01110111111100,white
04079,0,Parallelogram,16,16,54,38,30,"(255, 255, 255)",11110111111100,white
04080,0,Ellipse,16,16,6,54,30,"(255, 255, 255)",00001111111100,white
04081,0,Ellipse,16,16,6,54,30,"(255, 255, 255)",10001111111100,white
04082,0,Parallelogram,16,16,6,54,30,"(255, 255, 255)",01001111111100,white
04083,0,Parallelogram,16,16,6,54,30,"(255, 255, 255)",11001111111100,white
04084,0,Ellipse,16,16,22,54,30,"(255, 255, 255)",00101111111100,white
04085,0,Ellipse,16,16,22,54,30,"(255, 255, 255)",10101111111100,white
04086,0,Parallelogram,16,16,22,54,30,"(255, 255, 255)",01101111111100,white
04087,0,Parallelogram,16,16,22,54,30,"(255, 255, 255)",11101111111100,white
04088,0,Ellipse,16,16,38,54,30,"(255, 255, 255)",00011111111100,white
04089,0,Ellipse,16,16,38,54,30,"(255, 255, 255)",10011111111100,white
04090,0,Parallelogram,16,16,38,54,30,"(255, 255, 255)",01011111111100,white
04091,0,Parallelogram,16,16,38,54,30,"(255, 255, 255)",11011111111100,white
04092,0,Ellipse,16,16,54,54,30,"(255, 255, 255)",00111111111100,white
04093,0,Ellipse,16,16,54,54,30,"(255, 255, 255)",10111111111100,white
04094,0,Parallelogram,16,16,54,54,30,"(255, 255, 255)",01111111111100,white
04095,0,Parallelogram,16,16,54,54,30,"(255, 255, 255)",11111111111100,white
04096,0,Ellipse,4,4,6,6,45,"(255, 0, 0)",00000000000010,blue
04097,0,Ellipse,4,4,6,6,45,"(255, 0, 0)",10000000000010,blue
04098,0,Parallelogram,4,4,6,6,45,"(255, 0, 0)",01000000000010,blue
04099,0,Parallelogram,4,4,6,6,45,"(255, 0, 0)",11000000000010,blue
04100,0,Ellipse,4,4,22,6,45,"(255, 0, 0)",00100000000010,blue
04101,0,Ellipse,4,4,22,6,45,"(255, 0, 0)",10100000000010,blue
04102,0,Parallelogram,4,4,22,6,45,"(255, 0, 0)",01100000000010,blue
04103,0,Parallelogram,4,4,22,6,45,"(255, 0, 0)",11100000000010,blue
04104,0,Ellipse,4,4,38,6,45,"(255, 0, 0)",00010000000010,blue
04105,0,Ellipse,4,4,38,6,45,"(255, 0, 0)",10010000000010,blue
04106,0,Parallelogram,4,4,38,6,45,"(255, 0, 0)",01010000000010,blue
04107,0,Parallelogram,4,4,38,6,45,"(255, 0, 0)",11010000000010,blue
04108,0,Ellipse,4,4,54,6,45,"(255, 0, 0)",00110000000010,blue
04109,0,Ellipse,4,4,54,6,45,"(255, 0, 0)",10110000000010,blue
04110,0,Parallelogram,4,4,54,6,45,"(255, 0, 0)",01110000000010,blue
04111,0,Parallelogram,4,4,54,6,45,"(255, 0, 0)",11110000000010,blue
04112,0,Ellipse,4,4,6,22,45,"(255, 0, 0)",00001000000010,blue
04113,0,Ellipse,4,4,6,22,45,"(255, 0, 0)",10001000000010,blue
04114,0,Parallelogram,4,4,6,22,45,"(255, 0, 0)",01001000000010,blue
04115,0,Parallelogram,4,4,6,22,45,"(255, 0, 0)",11001000000010,blue
04116,0,Ellipse,4,4,22,22,45,"(255, 0, 0)",00101000000010,blue
04117,0,Ellipse,4,4,22,22,45,"(255, 0, 0)",10101000000010,blue
04118,0,Parallelogram,4,4,22,22,45,"(255, 0, 0)",01101000000010,blue
04119,0,Parallelogram,4,4,22,22,45,"(255, 0, 0)",11101000000010,blue
04120,0,Ellipse,4,4,38,22,45,"(255, 0, 0)",00011000000010,blue
04121,0,Ellipse,4,4,38,22,45,"(255, 0, 0)",10011000000010,blue
04122,0,Parallelogram,4,4,38,22,45,"(255, 0, 0)",01011000000010,blue
04123,0,Parallelogram,4,4,38,22,45,"(255, 0, 0)",11011000000010,blue
04124,0,Ellipse,4,4,54,22,45,"(255, 0, 0)",00111000000010,blue
04125,0,Ellipse,4,4,54,22,45,"(255, 0, 0)",10111000000010,blue
04126,0,Parallelogram,4,4,54,22,45,"(255, 0, 0)",01111000000010,blue
04127,0,Parallelogram,4,4,54,22,45,"(255, 0, 0)",11111000000010,blue
04128,0,Ellipse,4,4,6,38,45,"(255, 0, 0)",00000100000010,blue
04129,0,Ellipse,4,4,6,38,45,"(255, 0, 0)",10000100000010,blue
04130,0,Parallelogram,4,4,6,38,45,"(255, 0, 0)",01000100000010,blue
04131,0,Parallelogram,4,4,6,38,45,"(255, 0, 0)",11000100000010,blue
04132,0,Ellipse,4,4,22,38,45,"(255, 0, 0)",00100100000010,blue
04133,0,Ellipse,4,4,22,38,45,"(255, 0, 0)",10100100000010,blue
04134,0,Parallelogram,4,4,22,38,45,"(255, 0, 0)",01100100000010,blue
04135,0,Parallelogram,4,4,22,38,45,"(255, 0, 0)",11100100000010,blue
04136,0,Ellipse,4,4,38,38,45,"(255, 0, 0)",00010100000010,blue
04137,0,Ellipse,4,4,38,38,45,"(255, 0, 0)",10010100000010,blue
04138,0,Parallelogram,4,4,38,38,45,"(255, 0, 0)",01010100000010,blue
04139,0,Parallelogram,4,4,38,38,45,"(255, 0, 0)",11010100000010,blue
04140,0,Ellipse,4,4,54,38,45,"(255, 0, 0)",00110100000010,blue
04141,0,Ellipse,4,4,54,38,45,"(255, 0, 0)",10110100000010,blue
04142,0,Parallelogram,4,4,54,38,45,"(255, 0, 0)",01110100000010,blue
04143,0,Parallelogram,4,4,54,38,45,"(255, 0, 0)",11110100000010,blue
04144,0,Ellipse,4,4,6,54,45,"(255, 0, 0)",00001100000010,blue
04145,0,Ellipse,4,4,6,54,45,"(255, 0, 0)",10001100000010,blue
04146,0,Parallelogram,4,4,6,54,45,"(255, 0, 0)",01001100000010,blue
04147,0,Parallelogram,4,4,6,54,45,"(255, 0, 0)",11001100000010,blue
04148,0,Ellipse,4,4,22,54,45,"(255, 0, 0)",00101100000010,blue
04149,0,Ellipse,4,4,22,54,45,"(255, 0, 0)",10101100000010,blue
04150,0,Parallelogram,4,4,22,54,45,"(255, 0, 0)",01101100000010,blue
04151,0,Parallelogram,4,4,22,54,45,"(255, 0, 0)",11101100000010,blue
04152,0,Ellipse,4,4,38,54,45,"(255, 0, 0)",00011100000010,blue
04153,0,Ellipse,4,4,38,54,45,"(255, 0, 0)",10011100000010,blue
04154,0,Parallelogram,4,4,38,54,45,"(255, 0, 0)",01011100000010,blue
04155,0,Parallelogram,4,4,38,54,45,"(255, 0, 0)",11011100000010,blue
04156,0,Ellipse,4,4,54,54,45,"(255, 0, 0)",00111100000010,blue
04157,0,Ellipse,4,4,54,54,45,"(255, 0, 0)",10111100000010,blue
04158,0,Parallelogram,4,4,54,54,45,"(255, 0, 0)",01111100000010,blue
04159,0,Parallelogram,4,4,54,54,45,"(255, 0, 0)",11111100000010,blue
04160,0,Ellipse,4,4,6,6,45,"(0, 255, 0)",00000010000010,green
04161,0,Ellipse,4,4,6,6,45,"(0, 255, 0)",10000010000010,green
04162,0,Parallelogram,4,4,6,6,45,"(0, 255, 0)",01000010000010,green
04163,0,Parallelogram,4,4,6,6,45,"(0, 255, 0)",11000010000010,green
04164,0,Ellipse,4,4,22,6,45,"(0, 255, 0)",00100010000010,green
04165,0,Ellipse,4,4,22,6,45,"(0, 255, 0)",10100010000010,green
04166,0,Parallelogram,4,4,22,6,45,"(0, 255, 0)",01100010000010,green
04167,0,Parallelogram,4,4,22,6,45,"(0, 255, 0)",11100010000010,green
04168,0,Ellipse,4,4,38,6,45,"(0, 255, 0)",00010010000010,green
04169,0,Ellipse,4,4,38,6,45,"(0, 255, 0)",10010010000010,green
04170,0,Parallelogram,4,4,38,6,45,"(0, 255, 0)",01010010000010,green
04171,0,Parallelogram,4,4,38,6,45,"(0, 255, 0)",11010010000010,green
04172,0,Ellipse,4,4,54,6,45,"(0, 255, 0)",00110010000010,green
04173,0,Ellipse,4,4,54,6,45,"(0, 255, 0)",10110010000010,green
04174,0,Parallelogram,4,4,54,6,45,"(0, 255, 0)",01110010000010,green
04175,0,Parallelogram,4,4,54,6,45,"(0, 255, 0)",11110010000010,green
04176,0,Ellipse,4,4,6,22,45,"(0, 255, 0)",00001010000010,green
04177,0,Ellipse,4,4,6,22,45,"(0, 255, 0)",10001010000010,green
04178,0,Parallelogram,4,4,6,22,45,"(0, 255, 0)",01001010000010,green
04179,0,Parallelogram,4,4,6,22,45,"(0, 255, 0)",11001010000010,green
04180,0,Ellipse,4,4,22,22,45,"(0, 255, 0)",00101010000010,green
04181,0,Ellipse,4,4,22,22,45,"(0, 255, 0)",10101010000010,green
04182,0,Parallelogram,4,4,22,22,45,"(0, 255, 0)",01101010000010,green
04183,0,Parallelogram,4,4,22,22,45,"(0, 255, 0)",11101010000010,green
04184,0,Ellipse,4,4,38,22,45,"(0, 255, 0)",00011010000010,green
04185,0,Ellipse,4,4,38,22,45,"(0, 255, 0)",10011010000010,green
